2012/155,2012. évi CLXIX. törvény,A konzuli védelemről szóló 2001. évi XLVI. törvény módosításáról
2012/157,2012. évi CLXX. törvény,"A Bolgár Köztársaság, a Horvát Köztársaság, Magyarország és az Osztrák Köztársaság között a közúti közlekedésbiztonságot veszélyeztető közlekedési jogsértések miatt alkalmazott jogkövetkezmények határon átnyúló végrehajtásának elősegítéséről szóló Megállapodás kihirdetéséről, valamint egyes törvényeknek a közlekedésbiztonságot elősegítő  európai uniós és nemzetközi kötelezettségek végrehajtásához szükséges módosításáról"
2012/157,2012. évi CLXXI. törvény,A Magyarország Kormánya és a Horvát Köztársaság Kormánya között a Dunai Rendészeti Koordinációs Központ működtetéséről szóló Megállapodás kihirdetéséről
2012/157,2012. évi CLXXII. törvény,A Magyar Export-Import Bank Részvénytársaságról és a Magyar Exporthitel Biztosító Részvénytársaságról szóló 1994. évi XLII. törvény és a Magyar Fejlesztési Bank Részvénytársaságról szóló 2001. évi XX. törvény módosításáról
2012/157,2012. évi CLXXIII. törvény,A Nemzetközi Pénzügyi Társaság alapokmánya módosításának kihirdetéséről
2012/157,2012. évi CLXXIV. törvény,A Nemzetközi Újjáépítési és Fejlesztési Bank alapokmánya módosításának kihirdetéséről
2012/157,2012. évi CLXXV. törvény,A Nemzeti Adó- és Vámhivatalról szóló 2010. évi CXXII. törvény módosításáról
2012/157,2012. évi CLXXVI. törvény,A szakmaközi szervezetekről és az agrárpiaci szabályozás egyes kérdéseiről szóló 2012. évi CXXVIII. törvény módosításáról
2012/157,2012. évi CLXXVII. törvény,Magyarország 2012. évi központi költségvetéséről szóló 2011. évi CLXXXVIII. törvény módosításáról
2012/159,2012. évi CLXXVIII. törvény,Egyes adótörvények és azzal összefüggő egyéb törvények módosításáról
2012/159,2012. évi CLXXIX. törvény,Egyes gazdasági és pénzügyi tárgyú törvények módosításáról
2012/160,2012. évi CLXXX. törvény,Az Európai Unió tagállamaival folytatott bűnügyi együttműködésről
2012/160,2012. évi CLXXXI. törvény,"A Schengeni Információs Rendszer második generációja keretében történő információcseréről, továbbá egyes rendészeti tárgyú törvények ezzel, valamint a Magyary Egyszerűsítési Programmal összefüggő módosításáról"
2012/160,2012. évi CLXXXII. törvény,A nemzetiségi jogokkal összefüggő egyes törvények módosításáról
2012/160,2012. évi CLXXXIII. törvény,A Költségvetési Tanács elnöke vagyonnyilatkozat-tételéről
2012/160,2012. évi CLXXXIV. törvény,A kisajátításról szóló 2007. évi CXXIII. törvény és egyes kapcsolódó törvények módosításáról
2012/160,2012. évi CLXXXV. törvény,A hulladékról
2012/160,2012. évi CLXXXVI. törvény,Egyes törvényeknek a pénzügyi jogok biztosával összefüggő módosításáról
2012/162,2012. évi CLXXXVII. törvény,A Magyarország 2012. évi központi költségvetéséről szóló 2011. évi CLXXXVIII. törvény módosításáról
2012/164,2012. évi CLXXXVIII. törvény,A köznevelési feladatot ellátó egyes önkormányzati fenntartású intézmények állami fenntartásba vételéről
2012/164,2012. évi CLXXXIX. törvény,Egyes törvényeknek a kormányzati ellenőrzéssel összefüggő módosításáról
2012/164,2012. évi CXC. törvény,"Egyes ingatlanok fővárosi önkormányzat részére történő átadásáról, valamint önkormányzatokat érintő egyes törvények módosításáról"
2012/164,2012. évi CXCI. törvény,A kulturális örökségvédelemmel kapcsolatos egyes törvények módosításáról
2012/164,2012. évi CXCII. törvény,Egyes szakosított szociális és gyermekvédelmi szakellátási intézmények állami átvételéről és egyes törvények módosításáról
2012/165,2012. évi CXCIII. törvény,"Az Európai Unió és tagállamai, valamint a Moldovai Köztársaság között a közös légtér létrehozásáról szóló megállapodás kihirdetéséről"
2012/165,2012. évi CXCIV. törvény,A Nemzeti Média- és Hírközlési Hatóság 2013. évi egységes költségvetéséről
2012/167,2012. évi CXCV. törvény,A Nemzetközi Vasúti Árufuvarozásról szóló Megállapodás (SzMGSz) és Mellékletei 2012. évi módosításának kihirdetéséről
2012/170,2012. évi CXCVI. törvény,A Magyarország 2013. évi központi költségvetését megalapozó egyes törvények módosításáról
2012/170,2012. évi CXCVII. törvény,A csődeljárásról és a felszámolási eljárásról szóló 1991. évi XLIX. törvény és a Bérgarancia Alapról szóló 1994. évi LXVI. törvény módosításáról
2012/170,2012. évi CXCVIII. törvény,A vízgazdálkodásról szóló 1995. évi LVII. törvény módosításáról
2012/170,2012. évi CXCIX. törvény,A mozgóképről szóló 2004. évi II. törvény módosításáról
2012/170,2012. évi CC. törvény,A Bethlen Gábor Alapról szóló 2010. évi CLXXXII. törvény és a hozzá kapcsolódó egyes törvények módosításáról
2012/170,2012. évi CCI. törvény,Az atomenergiáról szóló 1996. évi CXVI. törvény módosításáról
2012/170,2012. évi CCII. törvény,"A budapesti Istvánmező rehabilitációs programja, kiemelten a Budapesti Olimpiai Központ integrált rekonstrukciója program megvalósításával összefüggő egyes törvények módosításáról"
2012/170,2012. évi CCIII. törvény,A fiatalkorúak dohányzásának visszaszorításáról és a dohánytermékek kiskereskedelméről szóló 2012. évi CXXXIV. törvény módosításáról
2012/172,2012. évi CCIV. törvény,Magyarország 2013. évi központi költségvetéséről
2012/172,2012. évi CCV. törvény,A honvédek jogállásáról
2012/177,2012. évi CCVI. törvény,"Magyarország Kormánya, Ukrajna Miniszteri Kabinetje és az Oroszországi Föderáció Kormánya között a Magyarország és az Oroszországi Föderáció között Ukrajna területén keresztül történő nukleárisanyag-szállításról szóló megállapodás kihirdetéséről"
2012/177,2012. évi CCVII. törvény,Egyes törvényeknek a Magyary Egyszerűsítési Programmal és a területfejlesztéssel összefüggő módosításáról
2012/178,2012. évi CCVIII. törvény,"Egyes törvényeknek a központi költségvetésről szóló törvény megalapozásával összefüggő, valamint egyéb célú módosításáról"
2012/180,2012. évi CCIX. törvény,"Egyes törvényeknek az Országgyűléssel, valamint az önkormányzatokkal összefüggő módosításáról"
2012/180,2012. évi CCX. törvény,"A fővárosi és megyei kormányhivatalok működésével összefüggő törvények, valamint a közigazgatási hatósági eljárás és szolgáltatás általános szabályairól szóló 2004. évi CXL. törvény és egyes kapcsolódó törvények módosításáról"
2012/180,2012. évi CCXI. törvény,Egyes igazságügyi tárgyú törvények módosításáról
2012/180,2012. évi CCXII. törvény,Az egyes egészségügyi tárgyú törvények módosításáról
2012/180,2012. évi CCXIII. törvény,Az egyes agrár tárgyú törvények módosításáról
2012/180,2012. évi CCXIV. törvény,Egyes szolgálati jogviszonnyal összefüggő törvények módosításáról
2012/180,2012. évi CCXV. törvény,Az egyes szakképzési és felnőttképzési tárgyú törvények módosításáról
2012/180,2012. évi CCXVI. törvény,"Egyes foglalkoztatási tárgyú törvényeknek a Magyary Egyszerűsítési Programmal összefüggő, valamint egyéb célú módosításáról"
2012/180,2012. évi CCXVII. törvény,Az üvegházhatású gázok közösségi kereskedelmi rendszerében és az erőfeszítés-megosztási határozat végrehajtásában történő részvételről
2012/180,2012. évi CCXVIII. törvény,A földgáz biztonsági készletezéssel összefüggésben egyes törvények módosításáról
2012/180,2012. évi CCXIX. törvény,A hegyközségekről
2012/180,2012. évi CCXX. törvény,A harmadik országbeli állampolgárok beutazásáról és tartózkodásáról szóló 2007. évi II. törvény módosításáról
2012/180,2012. évi CCXXI. törvény,"A Magyar Művészeti Akadémia kultúrstratégiai szerepének megerősítése érdekében szükséges törvénymódosításokról, valamint egyéb kulturális tárgyú törvények módosításáról"
2012/180,2012. évi CCXXII. törvény,Az Európai Uniónak a Tanács keretében ülésező tagállamai között az Európai Unió érdekében kicserélt minősített adatok védelméről szóló Megállapodás kihirdetéséről
2012/181,2012. évi CCXXIII. törvény,A Büntető Törvénykönyvről szóló 2012. évi C. törvény hatálybalépéséhez kapcsolódó átmeneti rendelkezésekről és egyes törvények módosításáról
2013/28,2013. évi I. törvény,"A fiatalkorúak dohányzásának visszaszorításáról és a dohánytermékek kiskereskedelméről szóló 2012. évi CXXXIV. törvény, valamint a jövedéki adóról és a jövedéki termékek forgalmazásának különös szabályairól szóló 2003. évi CXXVII. törvény módosításáról"
2013/28,2013. évi II. törvény,Az EurópaÁzsia közötti kombinált fuvarozás szervezési és üzemeltetési szempontjairól szóló Egyezmény kihirdetéséről
2013/29,2013. évi III. törvény,Magyarország 2013. évi központi költségvetéséről szóló 2012. évi CCIV. törvény módosításáról
2013/30,2013. évi IV. törvény,A Nemzetközi Munkaügyi Szervezet Általános Konferenciája 94. ülésszakán elfogadott 2006. évi Tengerészeti Munkaügyi Egyezmény kihirdetéséről
2013/31,2013. évi V. törvény,A Polgári Törvénykönyvről
2013/32,2013. évi VI. törvény,A termőföldről szóló 1994. évi LV. törvény módosításáról
2013/37,2013. évi VII. törvény,A Magyarország Kormánya és a Francia Köztársaság Kormánya között a minősített adatok cseréjéről és kölcsönös védelméről szóló egyezmény kihirdetéséről
2013/37,2013. évi VIII. törvény,Magyarország Kormánya és Georgia Kormánya között a bűnözés megelőzésében és leküzdésében történő együttműködésről szóló Megállapodás kihirdetéséről
2013/37,2013. évi IX. törvény,A Magyarország Kormánya és az Indonéz Köztársaság Kormánya között a diplomata és szolgálati útlevéllel rendelkező állampolgáraik vízummentességéről szóló megállapodás kihirdetéséről
2013/41,2013. évi X. törvény,A Kossuth-díjról és a Széchenyi-díjról szóló 1990. évi XII. törvény módosításáról
2013/43,2013. évi XI. törvény,A Magyarország 2013. évi központi költségvetéséről szóló 2012. évi CCIV. törvény módosításáról
2013/43,2013. évi XII. törvény,A villamos energiáról szóló 2007. évi LXXXVI. törvény és a földgázellátásról szóló 2008. évi XL. törvény módosításáról
2013/46,2013. évi XIII. törvény,Az országgyűlési képviselők választásáról szóló 2011. évi CCIII. törvény módosításáról
2013/46,2013. évi XIV. törvény,"A fővárosi és megyei kormányhivatalokról, valamint a fővárosi és megyei kormányhivatalok kialakításával és a területi integrációval összefüggő törvénymódosításokról szóló 2010. évi CXXVI. törvény és a Magyarország helyi önkormányzatairól szóló 2011. évi CLXXXIX. törvény módosításáról"
2013/46,2013. évi XV. törvény,"A jogi segítségnyújtásról szóló 2003. évi LXXX. törvény, valamint a harmadik országbeli állampolgárok beutazásáról és tartózkodásáról szóló  2007. évi II. törvény módosításáról"
2013/46,2013. évi XVI. törvény,A szellemi tulajdonra vonatkozó egyes törvények módosításáról
2013/46,2013. évi XVII. törvény,"A Magyar Köztársaság területén szolgálati céllal tartózkodó külföldi fegyveres erők, valamint a Magyar Köztársaság területén felállított nemzetközi katonai parancsnokságok és állományuk nyilvántartásáról, valamint jogállásukhoz kapcsolódó egyes rendelkezésekről szóló 2011. évi XXXIV. törvény és a közúti közlekedésről szóló 1988. évi I. törvény módosításáról"
2013/46,2013. évi XVIII. törvény,Az Európa Tanács Emberkereskedelem Elleni Fellépésről szóló Egyezményének kihirdetéséről
2013/46,2013. évi XIX. törvény,A Magyarország és a Nemzetközi Bűnügyi Rendőrség Szervezete között  a Magyarországon megrendezésre kerülő 42. Európai Regionális Konferencia kapcsán a Nemzetközi Bűnügyi Rendőrség Szervezete (Interpol) kiváltságairól és mentességeiről szóló Megállapodás kihirdetéséről
2013/49,2013. évi XX. törvény,Az egyes igazságügyi jogviszonyokban alkalmazandó felső korhatárral kapcsolatos törvénymódosításokról
2013/49,2013. évi XXI. törvény,Az egyes közúti közlekedést érintő törvényeknek a Magyary Program Egyszerűsítési Programjával összefüggő módosításáról
2013/51,2013. évi XXII. törvény,A Magyar Energetikai és Közmű-szabályozási Hivatalról
2013/51,2013. évi XXIII. törvény,A behozott kőolaj és kőolajtermékek biztonsági készletezéséről
2013/51,2013. évi XXIV. törvény,A szociális közműszolgáltatás kialakítása érdekében egyes energetikai tárgyú törvények módosításáról
2013/51,2013. évi XXV. törvény,"A fekvőbeteg-szakellátó és egyes fekvőbeteg-szakellátóhoz kapcsolódó egészségügyi háttérszolgáltatást nyújtó, 100%-os állami tulajdonban lévő, valamint azok 100%-os tulajdonában lévő gazdasági társaságok által ellátott feladatok központi költségvetési szervek általi átvételéről, valamint az ezzel kapcsolatos eljárási kérdések rendezéséről"
2013/51,2013. évi XXVI. törvény,"A környezet védelmének általános szabályairól szóló 1995. évi LIII. törvény, valamint a természet védelméről szóló 1996. évi LIII. törvény módosításáról"
2013/54,2013. évi XXVII. törvény,"A szociális és gyermekvédelmi tárgyú törvények Magyary Egyszerűsítési Programmal összefüggő módosításáról, valamint egyéb törvények módosításáról"
2013/54,2013. évi XXX. törvény,Az információs önrendelkezési jogról és az információszabadságról szóló 2011.évi CXII. törvény módosításáról
2013/56,2013. évi XXXI. törvény,A Magyarország 2013. évi központi költségvetéséről szóló 2012. évi CCIV. törvény módosításáról
2013/56,2013. évi XXXII. törvény,"A gazdasági és monetáris unióbeli stabilitásról, koordinációról és kormányzásról szóló szerződés kihirdetéséről"
2013/57,2013. évi XXXIII. törvény,A sajtószabadságról és a médiatartalmak alapvető szabályairól szóló 2010. évi CIV. törvény és a médiaszolgáltatásokról és a tömegkommunikációról szóló 2010. évi CLXXXV. törvény módosításáról
2013/57,2013. évi XXXIV. törvény,"Az építmények tervezésével és kivitelezésével kapcsolatos egyes viták rendezésében közreműködő szervezetről, és egyes törvényeknek az építésügyi lánctartozások megakadályozásával, valamint a késedelmes fizetésekkel összefüggő módosításáról"
2013/57,2013. évi XXXV. törvény,Az egyes agrár tárgyú törvények módosításáról
2013/66,2013. évi XXXVI. törvény,A választási eljárásról
2013/66,2013. évi XXXVII. törvény,Az adó- és egyéb közterhekkel kapcsolatos nemzetközi közigazgatási együttműködés egyes szabályairól
2013/66,2013. évi XXXVIII. törvény,A közszolgálati tisztviselőkről szóló 2011. évi CXCIX. törvény módosításáról
2013/66,2013. évi XXXIX. törvény,A fegyveres szervek hivatásos állományú tagjainak szolgálati viszonyáról szóló 1996. évi XLIII. törvény módosításáról
2013/66,2013. évi XL. törvény,"Az egészségügyet érintő egyes törvényeknek az egészségügyi szakellátási felelősséggel kapcsolatos, valamint egyes közszférában foglalkoztatott egészségügyi dolgozók foglalkoztatási helyzetével összefüggő módosításáról"
2013/66,2013. évi XLI. törvény,"A szociális szövetkezetekkel összefüggésben egyes törvények, továbbá a közfoglalkoztatáshoz kapcsolódó egyes törvények módosításáról"
2013/67,2013. évi XLII. törvény,"Az áruknak TIR-igazolvánnyal történő nemzetközi fuvarozására vonatkozó, Genfben, 1975. november 14-én kelt vámegyezmény és módosításai kihirdetéséről"
2013/67,2013. évi XLIII. törvény,A Magyarország Kormánya és a Szlovén Köztársaság Kormánya között az államhatáron átvezető közúti kapcsolatok fejlesztéséről szóló Keretmegállapodás kihirdetéséről
2013/67,2013. évi XLIV. törvény,A közérdekű önkéntes tevékenységről szóló 2005. évi LXXXVIII. törvény módosításáról
2013/67,2013. évi XLV. törvény,A közveszély színhelyén elkövetett lopás szigorúbb büntetőjogi szankcionálásáról
2013/67,2013. évi XLVI. törvény,A csődeljárásról és a felszámolási eljárásról szóló 1991. évi XLIX. törvény módosításáról
2013/67,2013. évi XLVII. törvény,A Balaton Kiemelt Üdülőkörzet Területrendezési Tervének elfogadásáról és a Balatoni Területrendezési Szabályzat megállapításáról szóló 2000. évi CXII. törvény módosításáról
2013/69,2013. évi XLVIII. törvény,Az önkényuralmi jelképek használatának büntetőjogi szankcionálásáról
2013/69,2013. évi XLIX. törvény,Az államháztartásról szóló 2011. évi CXCV. törvény módosításáról
2013/69,2013. évi L. törvény,Az állami és önkormányzati szervek elektronikus információbiztonságáról
2013/69,2013. évi LI. törvény,"A világörökségről szóló 2011. évi LXXVII. törvény és a budapesti Istvánmező rehabilitációs programjáról, kiemelten a Budapesti Olimpiai Központ integrált rekonstrukciójáról szóló 2012. évi LXXV. törvény módosításáról"
2013/72,2013. évi LII. törvény,A pénzmosás és a terrorizmus finanszírozása megelőzéséről és megakadályozásáról szóló 2007. évi CXXXVI. törvény és egyes kapcsolódó törvények módosításáról
2013/72,2013. évi LIII. törvény,A Nemzeti Eszközkezelővel kapcsolatos egyes törvények módosításáról
2013/73,2013. évi LIV. törvény,A rezsicsökkentések végrehajtásáról
2013/73,2013. évi LV. törvény,A nemzeti köznevelésről szóló 2011. évi CXC. törvény módosításáról
2013/73,2013. évi LVI. törvény,Az Országos Területrendezési Tervről szóló 2003. évi XXVI. törvény módosításáról
2013/77,2013. évi LVII. törvény,A statisztikáról szóló 1993. évi XLVI. törvény módosításáról
2013/77,2013. évi LVIII. törvény,A hegyközségek működésének szabályozásával kapcsolatos egyes törvények módosításáról
2013/79,2013. évi LIX. törvény,"A Nemzeti Földalapról szóló 2010. évi LXXXVII. törvény és az erdőről, az erdő védelméről és az erdőgazdálkodásról szóló 2009. évi XXXVII. törvény módosításáról"
2013/80,2013. évi LX. törvény,Magyarország Kormánya és az Osztrák Szövetségi Kormány között a minősített adatok cseréjéről és kölcsönös védelméről szóló egyezmény kihirdetéséről
2013/80,2013. évi LXI. törvény,Magyarország Kormánya és Ukrajna Miniszteri Kabinetje között a nemzetközi kombinált árufuvarozásról szóló Megállapodás kihirdetéséről
2013/80,2013. évi LXII. törvény,A fogyatékos személyek jogairól és esélyegyenlőségük biztosításáról szóló 1998. évi XXVI. törvény módosításáról
2013/85,2013. évi LXIII. törvény,"Az Európa Tanács tagállamai között a személyek szabad mozgásának szabályairól szóló, 1957. december 13-án, Párizsban aláírt Európai Megállapodás kihirdetéséről"
2013/85,2013. évi LXIV. törvény,A Magyarország Kormánya és a Koreai Köztársaság Kormánya között az ideiglenesen munkát vállaló turisták programjáról szóló Megállapodás kihirdetéséről
2013/85,2013. évi LXV. törvény,A szakképzésről szóló 2011. évi CLXXXVII. törvény módosításáról
2013/85,2013. évi LXVI. törvény,A közraktározásról szóló 1996. évi XLVIII. törvény módosításáról
2013/86,2013. évi LXVII. törvény,"Az autópályák, autóutak és főutak használatáért fizetendő, megtett úttal arányos díjról"
2013/86,2013. évi LXVIII. törvény,A devizakölcsönök törlesztési árfolyamának rögzítéséről és a lakóingatlanok kényszerértékesítésének rendjéről szóló 2011. évi LXXV. törvény módosításáról
2013/86,2013. évi LXIX. törvény,A polgári perrendtartásról szóló 1952. évi III. törvény módosításáról
2013/86,2013. évi LXX. törvény,A nemzeti felsőoktatásról szóló 2011. évi CCIV. törvénynek az Alaptörvény negyedik módosításával összefüggő módosításáról
2013/86,2013. évi LXXI. törvény,A dohányzással összefüggő egyes törvények módosításáról
2013/87,2013. évi LXXII. törvény,Egyes törvényeknek a nemzetbiztonsági ellenőrzés új szabályainak megállapítása érdekében szükséges módosításáról
2013/91,2013. évi LXXIII. törvény,A vízgazdálkodásról szóló 1995. évi LVII. törvény módosításáról
2013/91,2013. évi LXXIV. törvény,Egyes ingatlanok fővárosi önkormányzat részére történő átadásával összefüggő törvénymódosításokról
2013/91,2013. évi LXXV. törvény,Az önkormányzati segély kialakításával összefüggő törvénymódosításokról
2013/91,2013. évi LXXVI. törvény,Egyes törvényeknek az elektronikus anyakönyv kialakításával összefüggésben szükséges módosításáról
2013/96,2013. évi LXXVII. törvény,A felnőttképzésről
2013/96,2013. évi LXXVIII. törvény,Egyes büntető tárgyú törvények módosításáról
2013/96,2013. évi LXXIX. törvény,A földgázellátásról szóló 2008. évi XL. törvény módosításáról
2013/96,2013. évi LXXX. törvény,A Magyar Fejlesztési Bank Részvénytársaságról szóló 2001. évi XX. törvény és a nemzeti vagyonról szóló 2011. évi CXCVI. törvény módosításáról
2013/96,2013. évi LXXXI. törvény,"Egyes, az elektronikus ügyintézéssel kapcsolatos törvények módosításáról"
2013/96,2013. évi LXXXII. törvény,A Kormány és a vidékfejlesztési miniszter munkáját támogató kormányzati testületekkel kapcsolatos egyes törvények módosításáról
2013/97,2013. évi LXXXIII. törvény,A pénzügyi konglomerátumok kiegészítő felügyeletéről
2013/97,2013. évi LXXXIV. törvény,"Egyes törvényeknek a közigazgatási hatósági eljárásokkal, az egyes közhiteles hatósági nyilvántartásokkal összefüggő, valamint egyéb törvények módosításáról"
2013/97,2013. évi LXXXV. törvény,Magyarország helyi önkormányzatairól szóló 2011. évi CLXXXIX. törvény módosításáról
2013/97,2013. évi LXXXVI. törvény,Egyes biztosítási tárgyú törvények módosításáról
2013/101,2013. évi LXXXVII. törvény,Az országgyűlési képviselők választása kampányköltségeinek átláthatóvá tételéről
2013/101,2013. évi LXXXVIII. törvény,"A körözési nyilvántartási rendszerről és a személyek, dolgok felkutatásáról és azonosításáról"
2013/101,2013. évi LXXXIX. törvény,A választási eljárásról szóló 2013. évi XXXVI. törvény módosításáról
2013/101,2013. évi XC. törvény,Az Országgyűlésről szóló 2012. évi XXXVI. törvény módosításáról
2013/101,2013. évi XCI. törvény,Az információs önrendelkezési jogról és az információszabadságról szóló 2011. évi CXII. törvény módosításáról
2013/101,2013. évi XCII. törvény,A Magyarország 2013. évi központi költségvetéséről szóló 2012. évi CCIV. törvény módosításáról
2013/101,2013. évi XCIII. törvény,Az egyes rendészeti tárgyú törvények módosításáról
2013/101,2013. évi XCIV. törvény,"Az erdőről, az erdő védelméről és az erdőgazdálkodásról szóló 2009. évi XXXVII. törvény,  valamint a polgárőrségről és a polgárőri tevékenység szabályairól szóló 2011. évi CLXV. törvény módosításáról"
2013/101,2013. évi XCV. törvény,"A Magyar Agrár-, Élelmiszergazdasági és Vidékfejlesztési Kamaráról szóló 2012. évi CXXVI. törvény módosításáról"
2013/101,2013. évi XCVI. törvény,A személyszállítási szolgáltatásokról szóló 2012. évi XLI. törvény módosításáról
2013/102,2013. évi XCVII. törvény,"A honvédségi adatkezelésről, az egyes honvédelmi kötelezettségek teljesítésével kapcsolatos katonai igazgatási feladatokról"
2013/102,2013. évi XCVIII. törvény,Egyes pénzügyi tárgyú törvények módosításáról
2013/102,2013. évi XCIX. törvény,A bírósági végrehajtással kapcsolatos egyes törvények módosításáról
2013/102,2013. évi C. törvény,A nemzeti köznevelésről szóló 2011. évi CXC. törvénynek az óvodák működőképességének megőrzése és a gyermekek védelmében szükséges módosításáról
2013/102,2013. évi CI. törvény,"Az atomenergiával, valamint az energetikával kapcsolatos egyes törvények, továbbá a fegyveres biztonsági őrségről, a természetvédelmi és a mezei őrszolgálatról szóló 1997. évi CLIX. törvény módosításáról"
2013/102,2013. évi CII. törvény,A halgazdálkodásról és a hal védelméről
2013/103,2013. évi CIII. törvény,Egyes törvényeknek a távolléti díj számításával és a közpénzek szabályozásával összefüggő módosításáról
2013/105,2013. évi CIV. törvény,"Egyrészről az Európai Unió és tagállamai, másrészről a Fülöp-szigeteki Köztársaság közötti partnerségi és együttműködési Keretmegállapodás kihirdetéséről"
2013/105,2013. évi CV. törvény,"Egyrészről az Európai Unió és tagállamai, másrészről a Vietnami Szocialista Köztársaság közötti partnerségi és együttműködési Keretmegállapodás kihirdetéséről"
2013/105,2013. évi CVI. törvény,Az ír népnek a Lisszaboni Szerződéssel kapcsolatos aggályairól szóló jegyzőkönyv kihirdetéséről
2013/105,2013. évi CVII. törvény,A termőföldről szóló 1994. évi LV. törvény módosításáról
2013/105,2013. évi CVIII. törvény,Az állattenyésztésről szóló 1993. évi CXIV. törvény módosításáról
2013/106,2013. évi CIX. törvény,"A Nemzetközi Vasúti Fuvarozási Egyezmény (COTIF) módosításáról Vilniusban elfogadott, 1999. június 3-án kelt Jegyzőkönyv C Függeléke Mellékletének kihirdetéséről, valamint a belföldi alkalmazásának egyes kérdéseiről"
2013/106,2013. évi CX. törvény,"A Veszélyes Áruk Nemzetközi Közúti Szállításáról szóló Európai Megállapodás A és B Melléklete kihirdetéséről, valamint a belföldi alkalmazásának egyes kérdéseiről"
2013/107,2013. évi CXI. törvény,"A Genfben, 2000. május 26. napján kelt, a Veszélyes Áruk Nemzetközi Belvízi Szállításáról szóló Európai Megállapodáshoz (ADN) csatolt Szabályzat kihirdetéséről és belföldi alkalmazásáról"
2013/108,2013. évi CXII. törvény,A büntetőeljárások időszerűségének javítása érdekében szükséges egyes törvények módosításáról
2013/108,2013. évi CXIII. törvény,A közszolgálati tisztviselőkről szóló 2011. évi CXCIX. törvény módosításáról
2013/108,2013. évi CXIV. törvény,"A szippantott szennyvízre vonatkozó rezsicsökkentésről, valamint egyes törvényeknek a további rezsicsökkentéssel összefüggő módosításáról"
2013/108,2013. évi CXV. törvény,Egyes gazdasági tárgyú törvények módosításáról
2013/108,2013. évi CXVI. törvény,A közbeszerzésekről szóló 2011. évi CVIII. törvény módosításáról
2013/108,2013. évi CXVII. törvény,A kereskedelemről szóló 2005. évi CLXIV. törvény módosításáról
2013/108,2013. évi CXVIII. törvény,"Egyes állami és önkormányzati ingatlanok ingyenes tulajdonba adásáról, valamint a hitelszerződésből eredő kötelezettségeiknek eleget tenni nem tudó természetes személyek lakhatásának biztosításáról szóló 2011. évi CLXX. törvény módosításáról"
2013/108,2013. évi CXIX. törvény,"A lakások és helyiségek bérletére, valamint az elidegenítésükre vonatkozó egyes szabályokról szóló 1993. évi LXXVIII. törvény módosításáról"
2013/108,2013. évi CXX. törvény,A Magyar Energetikai és Közmű-szabályozási Hivatalról szóló 2013. évi XXII. törvény módosításáról
2013/108,2013. évi CXXI. törvény,A helyi és körzeti televíziók digitális átállásának biztosítása érdekében szükséges és egyes hírközléssel összefüggő törvénymódosításokról
2013/111,2013. évi CXXII. törvény,A mező- és erdőgazdasági földek forgalmáról
2013/111,2013. évi CXXIII. törvény,Egyes közteherviselési kötelezettséget előíró törvények módosításáról
2013/111,2013. évi CXXIV. törvény,A Magyarország 2013. évi központi költségvetéséről szóló 2012. évi CCIV. törvény módosításáról
2013/115,2013. évi CXXV. törvény,A hulladékgazdálkodási közszolgáltatási tevékenység minősítéséről
2013/115,2013. évi CXXVI. törvény,Egyes törvények távszerencsejáték-szervezéssel összefüggő módosításáról
2013/116,2013. évi CXXVII. törvény,Egyes egészségügyi és egészségbiztosítási tárgyú törvények módosításáról
2013/116,2013. évi CXXVIII. törvény,Budapest főváros közigazgatási területével összefüggő egyes törvények módosításáról
2013/116,2013. évi CXXIX. törvény,Az oktatás szabályozására vonatkozó egyes törvények módosításáról
2013/117,2013. évi CXXX. törvény,Az országgyűlési képviselők választásáról szóló 2011. évi CCIII. törvény módosításáról
2013/120,2013. évi CXXXI. törvény,Egyes törvényeknek az Alaptörvény negyedik módosításával összefüggő módosításáról
2013/120,2013. évi CXXXII. törvény,Az országgyűlési képviselők választásáról szóló 2011. évi CCIII. törvény módosításáról
2013/120,2013. évi CXXXIII. törvény,A vallási közösségek jogállásával és működésével kapcsolatos törvényeknek az Alaptörvény negyedik módosításával összefüggő módosításáról
2013/120,2013. évi CXXXIV. törvény,Egyes közszolgáltatások ellátásáról és az ezzel összefüggő törvénymódosításokról
2013/120,2013. évi CXXXV. törvény,A szövetkezeti hitelintézetek integrációjáról és egyes gazdasági tárgyú jogszabályok módosításáról
2013/120,2013. évi CXXXVI. törvény,A Magyarország Kormánya és a Kínai Népköztársaság Kormánya között kulturális központok kölcsönös létesítéséről szóló Megállapodás kihirdetéséről
2013/143,2013. évi CXXXVII. törvény,A nemzeti köznevelésről szóló 2011. évi CXC. törvény módosításáról
2013/152,2013. évi CXXXVIII. törvény,A temetőkről és a temetkezésről szóló 1999. évi XLIII. törvény módosításáról
2013/158,2013. évi CXXXIX. törvény,A Magyar Nemzeti Bankról
2013/158,2013. évi CXL. törvény,A fémkereskedelemről
2013/158,2013. évi CXLI. törvény,A nemzeti mobil fizetési rendszerről szóló 2011. évi CC. törvény módosításáról
2013/159,2013. évi CXLII. törvény,A Magyarország gazdasági stabilitásáról szóló 2011. évi CXCIV. törvénynek az Alaptörvény ötödik módosításával összefüggő módosításáról
2013/159,2013. évi CXLIII. törvény,"Egyes törvényeknek a Magyar Nemzeti Bankról szóló törvénnyel összefüggő, valamint egyéb célú módosításáról"
